IRSZ;nev;utotag;ker
1033;Huszti;út;III
1074;Hutyra Ferenc;utca;VII
1121;Hóvirág;köz;XII
1213;Huzal;utca;XXI
1223;Hűség;utca;XXII
1158;Hűtő;utca;XV
1173;Hűvös;utca;XVII
1173;Hűvöskert;utca;XVII
1021;Hűvösvölgyi;út;II
1026;Hűvösvölgyi;út;II
1029;Hűvösvölgyi;sétány;II
1172;I;utca;XVII
1224;I;utca;XXII
1038;Ibolya;utca;III
1183;Ibolya;utca;XVIII
1222;Ibolya;utca;XXII
1213;Ibolyás;utca;XXI
1113;Ibrahim;utca;XI
1145;Ibrány;utca;XIV
1222;Ibrik;utca;XXII
1143;Ida;utca;XIV
1161;Ida;utca;XVI
1162;Ida;utca;XVI
1091;Ifjúmunkás;utca;IX
1148;Ifjúság;útja;XIV
1101;Ifjúsági;sétány;X
1181;Igaz;utca;XVIII
1172;Igazság;utca;XVII
1037;Iglice;utca;III
1224;Iglice;utca;XXII
1039;Igló;utca;III
1185;Igló;utca;XVIII
1193;Igló;utca;XIX
1204;Igló;utca;XX
1046;Iglói;utca;IV
1118;Iglói;utca;XI
1161;Iglói;utca;XVI
1112;Igmándi;utca;XI
1112;Igmándi;köz;XI
1172;Ignác;utca;XVII
1122;Ignotus;utca;XII
1188;Igric;utca;XVIII
1161;Iharfa;utca;XVI
1173;Iharos;utca;XVII
1103;Ihász;utca;X
1105;Ihász;utca;X
1105;Ihász;köz;X
1172;II;utca;XVII
1224;II;utca;XXII
1081;II János Pál pápa;tér;VIII
1172;III;utca;XVII
1224;III;utca;XXII
1165;Íjász;utca;XVI
1165;Ikarus;tér;XVI
1181;Iker;tér;XVIII
1181;Iker;utca;XVIII
1115;Ildikó;tér;XI
1115;Ildikó;utca;XI
1143;Ilka;utca;XIV
1097;Illatos;út;IX
1047;Illek Vince;utca;IV
1083;Illés;utca;VIII
1083;Illés;köz;VIII
1152;Illyés Gyula;utca;XV
1153;Illyés Gyula;utca;XV
1183;Illocska;utca;XVIII
1188;Ilma;utca;XVIII
1015;Ilona;lépcső;I
1162;Ilona;utca;XVI
1203;Ilona;utca;XX
1037;Ilonka;utca;III
1147;Ilosvai Selymes;tér;XIV
1147;Ilosvai Selymes;utca;XIV
1225;Iluska;utca;XXII
1028;Imola;utca;II
1093;Imre;utca;IX
1165;Imre;utca;XVI
1165;Inas;köz;XVI
1172;Inda;utca;XVII
1117;Infopark;sétány;XI
1116;Inga;utca;XI
1106;Indóház;utca;X
1119;Induló;utca;XI
1031;Ingovány;utca;III
1116;Inotai;utca;XI
1048;Intarzia;utca;IV
1186;Ipacsfa;utca;XVIII
1095;Ipar;köz;IX
1095;Ipar;utca;IX
1044;Ipari park;utca;IV
1194;Iparos;utca;XIX
1039;Ipartelep;utca;III
1151;Ipartelep;utca;XV
1211;Iparvágány;utca;XXI
1182;Iparvasút;utca;XVIII
1133;Ipoly;utca;XIII
1141;Ipolyság;utca;XIV
1183;Ipolyság;utca;XVIII
1194;Ipolyság;utca;XIX
1202;Ipolyság;utca;XX
1222;Iram;utca;XXII
1155;Irány;utca;XV
1056;Irányi;utca;V
1205;Irányi;utca;XX
1029;Irányi Dániel;utca;II
1047;Irányi Dániel;utca;IV
1181;Irányi;utca;XVIII
1193;Irányi Dániel;utca;XIX
1171;Írás;utca;XVII
1021;Irén;utca;II
1162;Irha;utca;XVI
1112;Irhás;köz;XI
1112;Irhás;árok;XI
1121;Irhás;árok;XII
1031;Iringó;utca;III
1104;Iringó;köz;X
1165;Irinyi János;utca;XVI
1111;Irinyi József;utca;XI
1117;Irinyi József;utca;XI
1165;Írisz;utca;XVI
1237;Irisz;utca;XXIII
1201;Irma;utca;XX
1142;Írottkő;utca;XIV
1142;Írottkő;park;XIV
1171;Irsa;köz;XVII
1171;Irsa;utca;XVII
1121;Irtás;utca;XII
1225;Iskola;utca;XXII
1011;Iskola;lépcső;I
1011;Iskola;utca;I
1038;Iskola;utca;III
1161;Iskola;utca;XVI
1201;Iskola;utca;XX
1204;Iskola;utca;XX
1214;Iskola;tér;XXI
1194;Iskola;köz;XIX
1223;Ispiláng;utca;XXII
1125;Istenhegyi;lejtő;XII
1125;Istenhegyi;út;XII
1126;Istenhegyi;út;XII
1162;Istráng;utca;XVI
1041;István;út;IV
1042;István;út;IV
1043;István;út;IV
1078;István;utca;VII
1188;István;utca;XVIII
1203;István;utca;XX
1165;István király;utca;XVI
1147;Istvánffy;utca;XIV
1146;Istvánmezei;út;XIV
1041;Istvántelki;út;IV
1045;Istvántelki;út;IV
1213;Iszalag;utca;XXI
1039;Iszap;utca;III
1215;Ív;utca;XXI
1172;IV;utca;XVII
1224;IV;utca;XXII
1155;Ivánka Pál;utca;XV
1044;Íves;út;IV
1172;IX;utca;XVII
1224;IX;utca;XXII
1064;Izabella;utca;VI
1077;Izabella;utca;VII
1171;Izbég;utca;XVII
1146;Izsó;utca;XIV
1044;Izzó;utca;IV
1037;Jablonka;út;III
1037;Jablonka;köz;III
1037;Jablonka;lejtő;III
1015;Jácint;lépcső;I
1188;Jáde;utca;XVIII
1118;Jagelló;út;XI
1124;Jagelló;út;XII
1195;Jáhn Ferenc;utca;XIX
1196;Jáhn Ferenc;utca;XIX
1221;Ják;utca;XXII
1239;Jakab Apostol;utca;XXIII
1138;Jakab József;utca;XIII
1182;Jakabháza;utca;XVIII
1171;Jamriska Sámuel;sétány;XVII
1047;Janda Vilmos;utca;IV
1047;Janda Vilmos;köz;IV
1134;Janicsár;utca;XIII
1121;Janka;út;XII
1161;János;utca;XVI
1162;János;utca;XVI
1203;János;tér;XX
1203;János;utca;XX
1239;János apostol;utca;XXIII
1121;János Zsigmond;utca;XII
1028;Jánosbogár;utca;II
1121;Jánoshegyi;út;XII
1158;Jánoshida;utca;XV
1048;Járműtelep;utca;IV
1028;Járóka;utca;II
1121;Járőr;utca;XII
1188;Jáspis;utca;XVIII
1131;Jász;utca;XIII
1135;Jász;utca;XIII
1172;Jászágó;utca;XVII
1055;Jászai Mari;tér;V
1137;Jászai Mari;tér;XIII
1172;Jászapáti;utca;XVII
1106;Jászberényi;út;X
1172;Jászdózsa;utca;XVII
1163;Jászhalom;utca;XVI
1172;Jászivány;utca;XVII
1172;Jászkisér;utca;XVII
1172;Jászladány;utca;XVII
1113;Jászóvár;utca;XI
1172;Jásztelek;utca;XVII
1221;Játék;utca;XXII
1145;Jávor;utca;XIV
1162;Jávorfa;utca;XVI
1147;Jávorka Ádám;utca;XIV
1013;Jávorka Sándor;lépcső;I
1083;Jázmin;utca;VIII
1194;Jázmin;utca;XIX
1213;Jázminos;utca;XXI
1185;Jedlik Ányos;utca;XVIII
1188;Jég;utca;XVIII
1112;Jégcsap;utca;XI
1107;Jegenye;utca;X
1213;Jegenye;utca;XXI
1221;Jegenye;utca;XXII
1044;Jegenyefa;utca;IV
1184;Jegenye;fasor;XVIII
1183;Jegenye;fasor;XVIII
1185;Jeges;utca;XVIII
1028;Jegesmedve;utca;II
1028;Jegesmedve;lejtő;II
1222;Jégmadár;utca;XXII
1011;Jégverem;utca;I
1112;Jégvirág;utca;XI
1131;Jéggyár;utca;XIII
1037;Jeles;utca;III
1239;Jelző;utca;XXIII
1039;Jendrassik György;utca;III
1121;Jenő;út;XII
1163;Jenőhalom;utca;XVI
1172;Jérce;utca;XVII
1141;Jerney;utca;XIV
1148;Jerney;utca;XIV
1141;Jeszenák János;utca;XIV
1011;Jezsuita;lépcső;I
1173;Jó;utca;XVII
1076;Jobbágy;utca;VII
1221;Jobbágy;út;XXII
1221;Jogar;utca;XXII
1028;Jókai;utca;II
1039;Jókai;utca;III
1042;Jókai;utca;IV
1061;Jókai;tér;VI
1066;Jókai;utca;VI
1153;Jókai;utca;XV
1174;Jókai;utca;XVII
1195;Jókai;utca;XIX
1196;Jókai;utca;XIX
1211;Jókai;utca;XXI
1163;Jókai Mór;utca;XVI
1165;Jókai Mór;utca;XVI
1183;Jókai Mór;utca;XVIII
1202;Jókai Mór;utca;XX
1203;Jókai Mór;utca;XX
1205;Jókai Mór;utca;XX
1223;Jókai Mór;utca;XXII
1158;Jolán;utca;XV
1037;Jolsva;utca;III
1224;Jonatán;köz;XXII
1039;Jós;utca;III
1046;Jósika;utca;IV
1077;Jósika;utca;VII
1174;Jósika;utca;XVII
1181;Jósika Miklós;utca;XVIII
1191;Jósika;utca;XIX
1201;Jósika;utca;XX
1204;Jósika;utca;XX
1221;Jósika;utca;XXII
1037;Jó szerencse;út;III
1125;Józsa Béla;köz;XII
1038;József;utca;III
1084;József;utca;VIII
1161;József;utca;XVI
1184;József;utca;XVIII
1222;József;utca;XXII
1085;József;körút;VIII
1088;József;körút;VIII
1184;József;köz;XVIII
1029;József Attila;útja;II
1039;József Attila;utca;III
1042;József Attila;utca;IV
1051;József Attila;utca;V
1131;József Attila;tér;XIII
1158;József Attila;utca;XV
1183;József Attila;utca;XVIII
1185;József Attila;utca;XVIII
1191;József Attila;utca;XIX
1195;József Attila;utca;XIX
1205;József Attila;utca;XX
1212;József Attila;utca;XXI
1222;József Attila;utca;XXII
1051;József nádor;tér;V
1025;Józsefhegyi;lépcső;II
1025;Józsefhegyi;utca;II
1164;Jövendő;utca;XVI
1037;Judit;utca;III
1108;Juhar;utca;X
1213;Juharos;utca;XXI
1188;Juharos;sor;XVIII
1106;Juhász;utca;X
1039;Juhász Gyula;utca;III
1188;Juhász József;utca;XVIII
1152;Juhos;utca;XV
1152;Juhos;köz;XV
1026;Júlia;utca;II
1044;Julianus barát;utca;IV
1039;Julika;utca;III
1121;Juliska;út;XII
1095;Jungfer Gyula;utca;IX
1116;Június;utca;XI
1214;Jupiter;utca;XXI
1172;Juranics;utca;XVII
1027;Jurányi;utca;II
1143;Jurisich Miklós;utca;XIV
1037;Jutas;utca;III
1037;Jutas;köz;III
1106;Kabai;utca;X
1039;Kabar;utca;III
1192;Kábel;utca;XIX
1142;Kacagány;utca;XIV
1223;Kacor;utca;XXII
1027;Kacsa;utca;II
1142;Kacsóh Pongrác;út;XIV
1146;Kacsóh Pongrác;út;XIV
1103;Kada;utca;X
1104;Kada;utca;X
1106;Kada;utca;X
1104;Kada;köz;X
1132;Kádár;utca;XIII
1028;Kadarka;utca;II
1031;Kadosa;utca;III
1148;Kaffka Margit;utca;XIV
1148;Kaffka Margit;köz;XIV
1015;Kagyló;utca;I
1237;Kajak;dűlő;XXIII
1151;Kajár;utca;XV
1162;Kajszi;utca;XVI
1138;Káka;utca;XIII
1152;Káka;köz;XV
1202;Kakastó;utca;XX
1204;Kakastó;utca;XX
1121;Kakukk;út;XII
1126;Kakukk;lépcső;XII
1126;Kakukk;út;XII
1225;Kakukkfű;utca;XXII
1112;Kakukkhegyi;út;XI
1121;Kakukkhegyi;út;XII
1224;Kakukkhegyi;út;XXII
1121;Kakukkhegyi;erdősor;XII
1152;Kál;köz;XV
1141;Kála;utca;XIV
1173;Kalács;utca;XVII
1037;Kaláka;utca;III
1037;Kalap;utca;III
1148;Kalapács;utca;XIV
1238;Kaláris;utca;XXIII
1188;Kalász;utca;XVIII
1031;Kalászi;utca;III
1039;Kalászi;utca;III
1039;Kalászi;köz;III
1141;Kalauz;utca;XIV
1221;Káldor Adolf;utca;XXII
1061;Káldy Gyula;utca;VI
1165;Kalitka;utca;XVI
1124;Kálló esperes;utca;XII
1188;Kálmán;utca;XVIII
1203;Kálmán;utca;XX
1054;Kálmán Imre;utca;V
1171;Kalmár;utca;XVII
1204;Kalmár Ilona;sétány;XX
1171;Kalmárvölgy;utca;XVII
1044;Kálmos;utca;IV
1172;Kálnok;utca;XVII
1141;Kalocsai;utca;XIV
1116;Kalotaszeg;utca;XI
1121;Kalóz;út;XII
1183;Kálti Márk;utca;XVIII
1089;Kálvária;tér;VIII
1089;Kálvária;utca;VIII
1221;Kálváriahegy;utca;XXII
1053;Kálvin;tér;V
1085;Kálvin;tér;VIII
1091;Kálvin;tér;IX
1033;Kálvin;köz;III
1044;Kálvin János;utca;IV
1112;Kamaraerdei;út;XI
1223;Kamaraerdei;út;XXII
1052;Kamermayer Károly;tér;V
1131;Kámfor;utca;XIII
1116;Kamilla;utca;XI
1239;Kamion;utca;XXIII
1038;Kamra;utca;III
1112;Kánai;út;XI
1112;Kanalasgém;utca;XI
1037;Kanász;utca;III
1188;Kancsó;utca;XVIII
1182;Kandó;tér;XVIII
1027;Kandó Kálmán;utca;II
1114;Kanizsai;utca;XI
1151;Kanizsai Dorottya;utca;XV
1119;Kankalin;utca;XI
1031;Kanóc;utca;III
1141;Kantár;utca;XIV
1173;Kántor;utca;XVII
1144;Kántorné;sétány;XIV
1028;Kánya;utca;II
1112;Kányakapu;utca;XI
1221;Kanyargó;utca;XXII
1163;Kányavár;utca;XVI
1141;Kápa;utca;XIV
1015;Kapás;utca;I
1027;Kapás;utca;II
1037;Kapaszkodó;utca;III
1014;Kapisztrán;tér;I
1192;Kapisztrán;utca;XIX
1221;Kapisztrán;utca;XXII
1211;Kapisztrán János;utca;XXI
1123;Kapitány;utca;XII
1024;Káplár;utca;II
1188;Kapocs;utca;XVIII
1112;Kapolcs;utca;XI
1102;Kápolna;utca;X
1103;Kápolna;tér;X
1103;Kápolna;utca;X
1105;Kápolna;utca;X
1112;Kápolna;köz;XI
1112;Kápolna;út;XI
1223;Kápolna;utca;XXII
1038;Kápolna;dűlő;III
1105;Kápolna;köz;X
1022;Kapor;utca;II
1214;Kapos;utca;XXI
1117;Kaposvár;utca;XI
1215;Káposztás;utca;XXI
1239;Káposztásföld;utca;XXIII
1044;Káposztásmegyeri;út;IV
1182;Kappel Emília;utca;XVIII
1173;Kaptár;utca;XVII
1118;Kaptárkő;utca;XI
1029;Kaptató;utca;II
1118;Kaptató;sétány;XI
1223;Kapu;utca;XXII
1011;Kapucinus;utca;I
1116;Kapuvár;utca;XI
1025;Kapy;utca;II
1182;Kara;utca;XVIII
1026;Karabély;utca;II
1222;Karácsony;utca;XXII
1153;Karácsony Benő;park;XV
1039;Karácsony Sándor;utca;III
1086;Karácsony Sándor;utca;VIII
1211;Karácsony Sándor;utca;XXI
1118;Karancs;utca;XI
1204;Karánsebes;utca;XX
1122;Karap;utca;XII
1131;Kárász;utca;XIII
1163;Karát;utca;XVI
1155;Karatna;tér;XV
1155;Karatna;utca;XV
1116;Karcag;utca;XI
1014;Kard;utca;I
1116;Kardhegy;utca;XI
1028;Kardos;utca;II
1225;Kardvirág;utca;XXII
1223;Karéj;utca;XXII
1112;Karéjos;utca;XI
1138;Karikás Frigyes;utca;XIII
1111;Karinthy Frigyes;út;XI
1117;Karinthy Frigyes;út;XI
1183;Karinthy Frigyes;utca;XVIII
1194;Karinthy Frigyes;utca;XIX
1067;Kármán;utca;VI
1116;Kármán Tódor;utca;XI
1239;Karmazsin;utca;XXIII
1238;Karó;utca;XXIII
1114;Károli Gáspár;tér;XI
1211;Károli Gáspár;utca;XXI
1212;Károli Gáspár;utca;XXI
1215;Károli Gáspár;utca;XXI
1113;Karolina;út;XI
1165;Károly;utca;XVI
1201;Károly;utca;XX
1204;Károly;utca;XX
1052;Károly;körút;V
1075;Károly;körút;VII
1237;Károly;köz;XXIII
1116;Károly Iréneusz József;utca;XI
1119;Károly Iréneusz József;utca;XI
1041;Károlyi István;utca;IV
1047;Károlyi István;utca;IV
1053;Károlyi;utca;V
1151;Károlyi Sándor;út;XV
1029;Kárpát;utca;II
1133;Kárpát;utca;XIII
1183;Kárpát;utca;XVIII
1213;Kárpáti;utca;XXI
1221;Kárpitos;utca;XXII
1025;Karszt;utca;II
1139;Kartács;utca;XIII
1163;Kartal;utca;XVI
1121;Karthauzi;köz;XII
1121;Karthauzi;utca;XII
1184;Kártoló;utca;XVIII
1194;Karton;utca;XIX
1221;Kártya;utca;XXII
1125;Karvaly;utca;XII
1222;Kas;utca;XXII
1222;Kása;utca;XXII
1028;Kassa;utca;II
1183;Kassa;utca;XVIII
1185;Kassa;utca;XVIII
1194;Kassa;utca;XIX
1202;Kassa;utca;XX
1204;Kassa;utca;XX
1142;Kassa;köz;XIV
1215;Kassai;köz;XXI
1042;Kassai;utca;IV
1043;Kassai;utca;IV
1142;Kassai;tér;XIV
1142;Kassai;utca;XIV
1162;Kassai;utca;XVI
1212;Kassai;utca;XXI
1225;Kassai;utca;XXII
1134;Kassák Lajos;utca;XIII
1225;Kastélymúzeum;utca;XXII
1225;Kastélypark;utca;XXII
1173;Kasza;utca;XVII
1194;Kasza János;utca;XIX
1173;Kaszakő;utca;XVII
1173;Kaszáló;utca;XVII
1185;Kaszás;utca;XVIII
1033;Kaszásdűlő;utca;III
1171;Kaszinó;köz;XVII
1116;Kászon;utca;XI
1113;Kászony;utca;XI
1112;Katafa;utca;XI
1223;Katakomba;utca;XXII
1163;Katalin;utca;XVI
1222;Katáng;utca;XXII
1191;Katica;utca;XIX
1034;Katinyi mártírok;parkja;III
1188;Katinka;utca;XVIII
1174;Katlan;utca;XVII
1174;Katlan;köz;XVII
1044;Katód;utca;IV
1163;Katóka;utca;XVI
1221;Katona;utca;XXII
1045;Katona József;utca;IV
1137;Katona József;utca;XIII
1165;Katona József;utca;XVI
1181;Katona József;utca;XVIII
1194;Katona József;utca;XIX
1201;Katona József;utca;XX
1215;Katona József;utca;XXI
1162;Katymár;utca;XVI
1162;Katymár;köz;XVI
1025;Kavics;utca;II
1157;Kavicsos;köz;XV
1031;Kazal;utca;III
1155;Kazán;utca;XV
1214;Kazánház;utca;XXI
1155;Kazánkovács;utca;XV
1028;Kazinczy;utca;II
1075;Kazinczy;utca;VII
1152;Kazinczy;utca;XV
1191;Kazinczy;utca;XIX
1202;Kazinczy;utca;XX
1222;Kazinczy;utca;XXII
1121;Kázmér;lejtő;XII
1038;Kázmér;utca;III
1121;Kázmér;út;XII
1172;Kecel;utca;XVII
1213;Kecsege;utca;XXI
1173;Kecses;utca;XVII
1034;Kecske;utca;III
1034;Kecske;köz;III
1171;Kecskefűz;utca;XVII
1028;Kecskehegyi;út;II
1053;Kecskeméti;utca;V
1116;Kecskeméti József;utca;XI
1029;Kecskerágó;utca;II
1131;Kedves;utca;XIII
1221;Kehely;utca;XXII
1223;Kékbegy;utca;XXII
1223;Kékcinke;utca;XXII
1182;Kékes;utca;XVIII
1037;Kékfestő;utca;III
1031;Kékfestő;köz;III
1122;Kék Golyó;utca;XII
1123;Kék Golyó;utca;XII
1171;Kékliliom;utca;XVII
1104;Kéknyelű;utca;X
1112;Kékperje;utca;XI
1152;Kékszilva;utca;XV
1116;Kéktó;tér;XI
1107;Kékvirág;utca;X
1181;Kele;utca;XVIII
1171;Kelecsény;köz;XVII
1031;Keled;út;III
1103;Kelemen;utca;X
1105;Kelemen;utca;X
1026;Kelemen László;utca;II
1138;Kelén;utca;XIII
1115;Kelenföldi;út;XI
1119;Kelenföldi;út;XI
1114;Kelenhegyi;út;XI
1118;Kelenhegyi;lépcső;XI
1118;Kelenhegyi;út;XI
1118;Kelenhegyi;köz;XI
1119;Kelenvölgyi;határsor;XI
1223;Kelenvölgyi;utca;XXII
1239;Kelep;utca;XXIII
1194;Kelet;utca;XIX
1024;Keleti Károly;utca;II
1149;Kelevéz;utca;XIV
1188;Kelme;utca;XVIII
1039;Kelta;utca;III
1112;Keltike;lejtő;XI
1016;Kemál Atatürk;sétaút;I
1103;Kemence;utca;X
1114;Kemenes;utca;XI
1162;Kémény;utca;XVI
1042;Kemény Gusztáv;utca;IV
1151;Kemény István;utca;XV
1044;Kemény Zsigmond;utca;IV
1181;Kemény Zsigmond;utca;XVIII
1056;Kéményseprő;utca;V
1124;Kempelen Farkas;utca;XII
1097;Kén;utca;IX
1111;Kende;utca;XI
1192;Kende;köz;XIX
1202;Kende Kanuth;utca;XX
1203;Kende Kanuth;utca;XX
1204;Kende Kanuth;utca;XX
1201;Kender;utca;XX
1222;Kender;utca;XXII
1116;Kenderes;utca;XI
1223;Kenderike;utca;XXII
1188;Kenderkóc;utca;XVIII
1162;Kendermag;utca;XVI
1171;Kendő;utca;XVII
1113;Kenese;utca;XI
1161;Kenéz;utca;XVI
1141;Kengyel;utca;XIV
1237;Kenu;dűlő;XXIII
1238;Kenyér;utca;XXIII
1239;Kenyér;utca;XXIII
1032;Kenyeres;utca;III
1034;Kenyeres;utca;III
1028;Kenyérmező;utca;II
1081;Kenyérmező;utca;VIII
1192;Kenyérmező;utca;XIX
1174;Kép;utca;XVII
1121;Kepe;lépcső;XII
1053;Képíró;utca;V
1029;Kér;utca;II
1103;Kerámia;utca;X
1164;Kerecsen;utca;XVI
1103;Kerecseny;utca;X
1202;Kéreg;utca;XX
1035;Kerék;utca;III
1096;Kerekerdő;park;IX
1135;Kerekes;utca;XIII
1171;Kerekeskút;utca;XVII
1221;Kerékgyártó;út;XXII
1147;Kerékgyártó;utca;XIV
1029;Kerekhegyi;utca;II
1182;Kerékkötő;út;XVIII
1172;Kerektói;utca;XVII
1182;Kerékvágás;út;XVIII
1035;Kerény Grácia;park;III
1028;Kerényi Frigyes;köz;II
1028;Kerényi Frigyes;utca;II
1087;Kerepesi;út;VIII
1101;Kerepesi;út;X
1106;Kerepesi;út;X
1144;Kerepesi;út;XIV
1148;Kerepesi;út;XIV
1163;Kerepesi;út;XVI
1188;Kérész;utca;XVIII
1013;Kereszt;utca;I
1212;Kereszt;utca;XXI
1222;Kereszt;utca;XXII
1221;Kereszthegy;utca;XXII
1106;Keresztúri;út;X
1163;Keringő;utca;XVI
1126;Kernstok Károly;tér;XII
1112;Kérő;utca;XI
1211;Kert;utca;XXI
1038;Kert;sor;III
1151;Kert;köz;XV
1171;Kertalja;utca;XVII
1237;Kertes;utca;XXIII
1073;Kertész;utca;VII
1222;Kertész;utca;XXII
1239;Kertészföld;utca;XXIII
1174;Kertművelő;utca;XVII
1028;Kertváros;utca;II
1237;Kertvárosi;körút;XXIII
1174;Kerülő;utca;XVII
1025;Keselyű;út;II
1213;Keselyű;utca;XXI
1112;Keserűfű;utca;XI
1112;Keserűvíz;utca;XI
1021;Keskeny;utca;II
1158;Késmárk;utca;XV
1185;Késmárk;utca;XVIII
1204;Késmárk;utca;XX
1118;Késmárki;utca;XI
1162;Késmárki;utca;XVI
1212;Késmárki;utca;XXI
1221;Késmárki;utca;XXII
1171;Keszeg;utca;XVII
1029;Keszi;utca;II
1131;Keszkenő;utca;XIII
1077;Kéthly Anna;tér;VII
1164;Kétlovas;utca;XVI
1188;Kettős-Körös;utca;XVIII
1182;Kétújfalu;utca;XVIII
1112;Kétvölgy;utca;XI
1031;Keve;utca;III
1183;Keve;utca;XVIII
1033;Kéve;utca;III
1115;Keveháza;utca;XI
1173;Kévekötő;utca;XVII
1222;Kevély;utca;XXII
1028;Kevélyhegyi;utca;II
1182;Kevermes;utca;XVIII
1173;Kévevágó;utca;XVII
1182;Kevevári;utca;XVIII
1183;Kézai Simon;utca;XVIII
1163;Kézbesítő;utca;XVI
1118;Kézdiszentlélek;utca;XI
1182;Kézdivásárhely;utca;XVIII
1184;Kézműves;utca;XVIII
1163;Kicsi;utca;XVI
1213;Kies;utca;XXI
1052;Kígyó;utca;V
1125;Kikelet;utca;XII
1121;Kikerics;utca;XII
1044;Kikötő;utca;IV
1212;Kikötő;utca;XXI
1025;Kilátás;utca;II
1031;Kilátó;utca;III
1118;Kilátó;út;XI
1046;Kilián György;tér;IV
1028;Kilincs;utca;II
1119;Kincs;utca;XI
1171;Kincsem;köz;XVII
1039;Kincses;utca;III
1039;Kinizsi;utca;III
1046;Kinizsi;utca;IV
1092;Kinizsi;utca;IX
1152;Kinizsi;utca;XV
1203;Kinizsi;utca;XX
1214;Kinizsi;utca;XXI
1222;Kinizsi;utca;XXII
1029;Kinizsi Pál;utca;II
1161;Kinizsi Pál;utca;XVI
1181;Kinizsi Pál;utca;XVIII
1015;Király;lépcső;I
1042;Király;utca;IV
1061;Király;utca;VI
1068;Király;utca;VI
1075;Király;utca;VII
1077;Király;utca;VII
1213;Királyerdő;út;XXI
1027;Királyfürdő;utca;II
1237;Királyhágó;köz;XXIII
1126;Királyhágó;tér;XII
1126;Királyhágó;utca;XII
1182;Királyhágó;út;XVIII
1201;Királyhágó;utca;XX
1204;Királyhágó;utca;XX
1213;Királyhágó;út;XXI
1037;Királyhelmec;utca;III
1142;Királyhida;utca;XIV
1053;Királyi Pál;utca;V
1223;Királyka;utca;XXII
1037;Királylaki;út;III
1037;Királylaki;köz;III
1037;Királylaki;lejtő;III
1112;Királyleányka;utca;XI
1112;Királyliliom;utca;XI
1039;Királyok;útja;III
1222;Kiránduló;utca;XXII
1105;Kirgiz;utca;X
1173;Kis;utca;XVII
1213;Kis;utca;XXI
1192;Kis;köz;XIX
1077;Kis Diófa;utca;VII
1214;Kis nyírfa;utca;XXI
1028;Kisasszony;utca;II
1182;Kisasszonyfa;utca;XVIII
1101;Kisbacon;utca;X
1116;Kisbér;utca;XI
1037;Kisbojtár;utca;III
1032;Kiscelli;utca;III
1037;Kiscelli;utca;III
1037;Kiscelli;köz;III
1037;Kiscelli;lejtő;III
1033;Kiscsikós;köz;III
1037;Kiscsillag;utca;III
1037;Kisdomb;utca;III
1215;Kis-Duna;sor;XXI
1239;Kis-Duna;utca;XXIII
1222;Kiserdő;utca;XXII
1171;Kisérő;utca;XVII
1028;Kisfaludy;utca;II
1029;Kisfaludy;utca;II
1044;Kisfaludy;utca;IV
1082;Kisfaludy;utca;VIII
1152;Kisfaludy;utca;XV
1174;Kisfaludy;utca;XVII
1188;Kisfaludy;utca;XVIII
1191;Kisfaludy;utca;XIX
1196;Kisfaludy;utca;XIX
1222;Kisfaludy;utca;XXII
1081;Kis Fuvaros;utca;VIII
1028;Kisgazda;utca;II
1103;Kisgergely;utca;X
1135;Kisgömb;utca;XIII
1163;Kishalom;utca;XVI
1225;Kisharang;utca;XXII
1097;Kiskalmár;utca;IX
1172;Kis Károshíd;utca;XVII
1104;Kiskert;utca;X
1238;Kiskert;utca;XXIII
1037;Kiskevély;utca;III
1237;Kiskócsag;utca;XXIII
1036;Kiskorona;utca;III
1112;Kisködmön;utca;XI
1222;Kis Kőbánya;utca;XXII
1116;Kisköre;tér;XI
1116;Kisköre;utca;XI
1116;Kiskőrös;utca;XI
1185;Kiskőszeg;utca;XVIII
1172;Kiskút;utca;XVII
1112;Kislilik;utca;XI
1188;Kislippó;utca;XVIII
1112;Kismákfa;utca;XI
1194;Kismarton;köz;XIX
1101;Kismartoni;út;X
1152;Kismező;utca;XV
1171;Kispajtás;utca;XVII
1188;Kispesti;utca;XVIII
1154;Kis Rákos;utca;XV
1024;Kis Rókus;utca;II
1125;Kiss Áron;utca;XII
1046;Kiss Ernő;utca;IV
1054;Kiss Ernő;utca;V
1152;Kiss Ernő;utca;XV
1184;Kiss Ernő;utca;XVIII
1202;Kiss Ernő;utca;XX
1181;Kiss István;utca;XVIII
1225;Kiss János;utca;XXII
1038;Kiss János;utca;III
1041;Kiss János;utca;IV
1174;Kiss János;utca;XVII
1183;Kiss János;utca;XVIII
1124;Kiss János altábornagy;utca;XII
1126;Kiss János altábornagy;utca;XII
1194;Kiss János altábornagy;utca;XIX
1211;Kiss János altábornagy;utca;XXI
1081;Kiss József;utca;VIII
1032;Kiss Mihály;park;III
1085;Kis Salétrom;utca;VIII
1106;Kis Sörgyár;utca;X
1082;Kis Stáció;utca;VIII
1122;Kissvábhegyi;út;XII
1173;Kistanya;utca;XVII
1162;Kistelek;utca;XVI
1163;Kisterenye;utca;XVI
1223;Kistétény;köz;XXII
1223;Kistétény;utca;XXII
1101;Kistorony;park;X
1116;Kisújszállás;utca;XI
1038;Kisüsti;utca;III
1171;Kisvárda;utca;XVII
1194;Kisviola;utca;XIX
1195;Kisviola;utca;XIX
1046;Kisvölgy;utca;IV
1022;Kitaibel Pál;utca;II
